stars,text
5,"Never thought Id review a supermarket but since its tough times for alot of people out there Id like to share my 2 cents

First of all you dont need a card  The deals are for everyone and it makes it hasslefree during checkout  Now about the deals  I find that Albertsons has the lowest prices and best deals and you can find them amonst any product youre looking for  Its WAY cheaper than Safeway for sure

This is what i found yesterday  88 cents for 2 yes two snicker bars or other comparable chocolate bars 1 for a bag of lifesavor hard candies and 1499 for a 24 bottle case of coors light  They also had 69 cent bags of frozen veggies that people were buying like crazy  Also this location has really good cuts of meat  Im Korean and was so excited that they had short ribs cut perfectly for Kalbi jjim korean braised shortribs and for 399 a pound it was quite a deal"
5,"Stopped back in here today for lunch with Arlin B Robyn N  Mike C  Theyre still delivering the same upscale Asian Buffet experience here as before including atmosphere food  table service that are just tops so its Woohoo again for this excellent restaurant     

See previous review for more details  Weekday Lunch Buffet is still 11991079 Sr"
5,My daughter loves this place unfortunately they ran out of money and are closing currently
1,"DONT GET TIFFANY UNLESS YOU WANT A SPEEDY EXPERIENCE
Pretty Nail tale with Tiffany
My 10 year old first manipedi
435 water and feet in chair only 13 minutes and painting toes Prepped and painted fingernails from the chair in 20 minutes 35 minutes in all Told owner I was unhappy and she said that a kid manipedii was 35 minutes then later 35 to 45 minutes Tiffany never let it dry between coats so when she sat her under the light she told her only 5 more minutes and I stopped her She said only the under coats will be wet and the top will be dry I told her Really because you never even let it dry between coats  She said not 4 coat Base 2 color and top is 4  well top and base dry fast she saidOwner said fast or slow it doesnt matter as long as the polish looks good and it looks good I didnt tip her on purposenot because Im poor I got poor service I would expect this for a color change but not a spa pedicuremanicure  Very disappointed  Youd think the owners would realize that all the other patrons saw her take advantage of us  Get anyone but Tiffany unless you want a quick job"
5,"I had a great burger experience here and intend to return the next time I am craving a Fuddburger I also got to introduce a friend to Fuddruckers for the first time so it was a cherrypoppin adventure Not only are the burgers here tasty but I love the fact that you get to pick and choose the toppings from their selfserve produce and condiment bars One of my favorite things on french fries is Heinz 57 sauce and Fuddruckers is truly awesome for including that amongst its vast condiment selection

As a professed condiment whore I was thrilled to discover a new flavor of Tabasco I have never encountered before and I like to think I really know my Tabasco products having lived in Louisiana for years This Fuddruckers specialorders the Sweet  Spicy variety of Tabasco which is not only great on a burger but would work as an eggroll dipping sauce Knowing that I must have it for home use my dining partner graciously approached the manager who arranged to allow him to purchase a bottle This was just one example of how efficient helpful and friendly the staff here are Next visit I will demand to meet the one who refers to himself only as Mr Crusty Baker see photos

The restaurant also has a lot of shiny fun decor evoking shameless Americana and Route 66 roadside culture The bright colors and the overindulgence in fast food goodness contributes to a heightened state of arousal that can only be described as a Burger Party Contact High You can just feel the burger love the afterglow punctuated by the difficult click of the seat belt as you strap in for a ride back to a somber lessgluttonous reality"
5,"True fine dining has come to the Valley

If you are looking to have a special dinner this is the place  And plan on spending 3 hours as it is a true culinary experience

The tasting menu consists of options of 4 5 or 6 courses and they can be paired with wine if you like  This is the way to go and even for tasting portions they are not micromini

The choices for each course are extensive  At least 610 each  AND the coolest part is that you wont find any ingredient repeated twice  NONE  Yes you might find tomatoes in the same night but they wont be the same type  Thats not easy to pull off considering the variety of the menu

But while you are between courses Chef Binkley will send out numerous amuse bouche  which if you dont know are tiny little one bit or one gulp appetizers like mini sliders the size of a half dollar or pancetta mousse in a shot glass

We ate there for my exHs bday and had 8 amuse bouche  Also if you let them know in advance you are there for a special occasion you will get custom printed menus for everyone at the table mentioning the special event

The ONLY drawback is the atmosphere  It definitely doesnt fit the quality and beauty of the food  But I still give it a 5 as the food is superb

If you are a true foodie GO I was excited the whole meal as I couldnt wait to see what came out next   If you are a meat and potatoes type with an uneducated palate save your time and money since you wont appreciate the menu at all"
5,"Ive been coming here for several years  Cant find my first review  I guess it was too long ago  So here comes another one
The woman who runs the place  Ive forgotten her name  She is one of the most gracious friendly and kind people you can ever hope to meet
When I go there sometimes with and some times without my wife I alway order the small sausage sandwich  With ajvar and onion this cant be beat no matter how you my search around  The sausages cevap are delicious and whats unusual is that the bread is almost as good as the sausages  Simply delicious from all points of view  They make their own sausages and their own bread from scratch  In fact they make everything from scratch right there in the restaurant  Their soups are do die for
A very favorite of ours
I give this a 5 star because in the BosnianJugoslavian cuisine catagory this cant be beaten
One more thing worth mentioning  her Baklava is top of the mark  Its not as sweet as what you find in other restaurants  
Everything is simply top shelf"
5,"Try the Chicken Parmesan  Its the best Ive ever had Quite possibly When I worked in that area we would hit it for lunch once a week Donna is awesome in a takenoshitbutstilltakecareofyou kind of way She calls it as she sees it and I think thats great By your third visit she will most likely know what you are gunna order
I cant comment on the rest of the menu as Ive only ordered the Chicken Parm Yeah its that good"
1,"I parked in the Parking Garage got my parking ticket validated and still owed money for parking  The parking validation was worth 300  The charge for parking was 500 with 200 credit for the validation not the 300 I was promised  I paid the remaining 300 charge but then the machine wouldnt give me a receipt

I am never going back to this location  It is off my radar from now on"
5,"Impossibly good Italian deli in the middle of the desert Huge sandwiches on the most incredible bread youve ever had outside of NY As someone who ate here 3 times in a 24 hr period I feel especially compelled to tell you about their cheesesteak HOLYSHIT Easily the most decadent flavorful cheesesteak Ive had in a VERY long time  and I live 15 minutes outside of Philly Im still in disbelief that they could pull something like that off Ask for yours on the soft roll

I should also mention the sausage  peppers  onion sandwich which was really good I suspect they make their own sausage which elevates them to superstar status in my book The chicken parm sandwich and dinner are both equally good and the meatball sandwich deserves honorable mention as well

I dont do cold subs but the ones I saw coming out of the kitchen looked huge and tasty Perhaps I will try their pizza next time Im in town"
5,"This was my first experience with Lush with many more to follow  I stumbled into the store because I could smell it 4 stores down and I was drawn in by the aroma I dont even thing I read the name on the signI just followed my nose  I had never seen anything like it  The giant blocks of soap the colorful bathbombs the bubble bars that looked like little cakes and so much more  It was late December so the sales staff told me that any leftover Christmas items were buy 1 get 2 free what a deal on my first visit  They demonstrated a bath bomb for me and I was MESMERIZED  I got 6 Christmas bath bombs 4 of them for free and 3 travelsized Snow Fairy shower gels another Christmas product and by far one of my favorite Lush products EVER  I also got some nonholiday bath bombs and melts because they were just too heavenly to pass up I got a Youki Hi bath bomb my favorite bath bomb ever which was sadly discontinued sometime last year  I also got my first piece of Lush soap Sexy Peel all the citrus just makes me smile when I use this soap Its sunshine in your shower

Since I used to work in the mall I would go into Lush whenever I had a break and get a couple things and the staff always recognized me  They even offered me a handcream sample one day when I was complaining of dry hands  I brought some of my friends from school in and told the girl behind the counter that they were newbies so she rushed out from behind the counter to demonstrate EVERYTHING in the store  Literally she showed us bath bombs bubble bars face cleansers and toners massage bars and dusting powders  I was so impressed by her powder demo that I bought some Candy Fluff dusting powder another item that has since been discontinued  Vanilla Puff powder is a nice substitute

This store holds a special place in my heart because it was the first Lush store I ever went to and I will forever have fond memories of the staff that dazzled me and every time I smell Sexy Peel Soap or SnowFairy Shower Gel I am reminded of that magical day "
1,8 for a tiny sandwich with one egg two greasy strips of bacon and a stale muffin They say its pricy because they get it local It has to have substance to be considered anything So whack
1,I heard good things about this place and was looking forward to what the basement atmosphere would feel like lowbrow a little seedy etc Sadly too many middleaged men wearing flip flops out on a Friday night Flip flops UGHin Winter Also our waiter SUCKED He acted like he had a hard night and was unwilling to suggest a beer so I am sure he spit in my draftAnyhoo does not matter as I will not return
1,"Place is alright but for the waitress poor service and things sent over we didnt order  We sent them back but had  additional items brought and not brought on the tab anyway  She said me that couldnt happen and refused to take it off Waitress included autograt 

I have been here a dozen times and never get great service but enjoy myself  This time will be my last"
5,"Yen has amazing sushi I would say that they have the best sushi in AZ You have to try it to see how amazing it is The service is great and I feel like I just stepped into Japan The whole sushi experience is very authentic and perfect place to hang out with friends or take a date D

There is only one thing I dont like Sometimes it gets to busy so make sure to get there early around 7 PM if you want to be seated right away"
1,"The staff is friendly But the physical hotel itself itself is comparable to a 2 star motel The Holiday Express I stayed at is better than this Priceline tricked me when I requested for a 4 star and indicated that this was a 4 star in name your own price

Cons
1 They have cactus in the parking lot where when I got home late it was dark poorly lit lot and opened my car door step out of the car and step on to cactus severely injuring my foot to where I can not walk anymore Who puts low cactus in a dimly lit parking lot where when you get out of a car someone can step on it Being injured on vacation is no fun and very painful
2 hotel room and property is old like from the 1980s though the front desk boy told me that the rooms were newly renovated
3 Given the previous reviews I asked for a quiet room but was given a room where the squeeking and thumping and wall shaking woke me up at 5 in the morning The neighbors flushing the toilet showering and running water can all be heard
4 the bathroom door is so jammed that it requires both hands all of my body wait and a few minutes of wrestling with it to openclose it
5 Requested a single bed however upon arrival was told that it would be 30extra a night for a single bed instead of 2 doubles
6 80s style tube TV 
7 pink 80s decor
8 worn down bed with body dent in it
9 wifi costs 999for 24 hours even though its signal is only 1 bar
10 AC blasts loudly on and off during the night
11 curtains are cut half way so tons of light comes in to the room in the morning 

pros 
1 location
2 staff smiles and says hi
3 cleaning staff does a good job"
5,Lives up to the local fuss Quick cheap tasty and one of the few fast Mexican food restaurants that utilize yellow cheese which is my cardinal rule of good Mexican food
5,Ive stayed at several hotels in the Hyatt Place chain and they are all great but this one in particular stands out as having the friendliest most helpful staff
1,"I havent yelped in about 2 months and I was waiting for a place to either wow me or disgust me  Well this place was that bad 

First impressions were all right  the outside bar was neat w good views of downtown and the fire pits were nice  No beers on tap though and seriously whats with the hiphop club DJ at 700 pm  Come on guys way too early for that

It wasnt too long before three of us were seated and after about 10 minutes our waitress came up and asked us whether we were ready to  oh wait thats right no menus yet good job  Ok so I ordered the Thai Spring rolls which had a filling of lettuce a single strip of carrot and noodles  Seriously  Main course I ordered the curry which turned out to be the worst curry in the world  I dont even know if it was curry it was more like a bowl of thick yellow soup with a few pieces of chicken and a couple of vegetables tossed in  Yuck  And then they only gave me a tiny bowl of rice  Im sorry isnt it supposed to be the other way around  My friends completely agreed with how bad the place was I think they had some sort of stir fry which they said was bland and pointless

So yeah I dont recommend this place  Instead head a block over to The Roosevelt for some good beer on tap and some pretty good food"
5,"Being a very experienced pho eater I must say that the pho at the BlueMoon is excellent  That plus the pho is 50 off so that must have added to my utility  Veggies were fresh and the service friendly  Oh and the appetizer came out only a minute after ordering  Meal was hot and came out just as we finished the appetizer

Spent a total of 1361 including tax for 2 large bowls of pho a Thai ice tea and a order of fresh spring rolls  Our bellies were stuffed and wallets intact

Will eat here again"
5,"Love their pizza
Very fresh Their cannoli was really good too
They seem to have great selection of wines"
5,"Beaver Choice is an excellent place which I have had the chance to visit three or four times  This is about as homecooked as you can get in a restaurant  Its like eating at Moms house if Mom happens to be Swedish

Ive had a few of the entrees  schnitzel cordon bleu pork medallions seared gravlax  and all were delicious  Especially the gravlax

The sides are also great and you usually get three per meal

The poutine is perhaps not as good as what youd get in Quebec but its easily the best Ive had in Arizona  The fact that they even have poutine wins this place a few points

I have also had the opportunity to try their dessert specialty the Beaver Supreme  This mess of chocolate meringue cream mandarin orange and possibly a few other things is the sort of thing which you set out intending to only eat half in the first sitting but ultimately find your free will diminished invariably resulting in an empty dish and a fear of the onset of diabetes

Also it seems one gentleman gave this place low marks for the long preparation time on a chicken wrap  I just have to ask why would anyone go to a Scandinavian restaurant and order a chicken wrap  Can you imagine what would happen if you wander into a Viking camp and order a chicken wrap  Your head would be off before you could recite one measly Odinian incantation"
1,I was not impressed The food was bad  expensive The wait is ridiculous Dont go
1,"This was the best cameraphotography store in the valley  It has now been reimagined and renamed as Photomart upon its move to Scottsdale  I recently visited the new locationand I was shocked  The store was extremely small had very little to sell I didnt even see a camera on display  They did carry some glassbut mostly a very small selection of accessories  I didnt even recognize any of the former employees  

I encourage all the former loyal Photomark customers to visit Photomart  Im sure you will leave disappointed  Two thumbs down to this lemon"
5,Always a healthy fresh meal One of my favorites is the hummus and grilled chicken appetizerwhich is gynormous and I have them add in some tabbouleh then cucumbers on the side Perfection All the pitas and the seasonal specials are always super good Wine is also inexpensive if the mood strikes Otherwise great casual lunch and dinner spot that is extremely reasonable in price for the quality of food you are getting There is something for everyone here veggies kids etc If I ever moved from AZ this is the first place I would come visit upon my return Parking can get hairy at the Arcadia location and one time someone actually backed into my car when I was legally parked along a curb but that is hardly Pita Jungles fault The douche didnt even leave a note  but I digress and karma is real and nothing would keep me from coming back to Pita
1,"Its a good concept if the owners  mismanagement had bothered to keep a trendy or classy atmosphere As it is save your money get fast food  McDonalds has less grease We had to ask for plates for the appetizer platter it is meant to be shared so the sever handed my daughter 4 paper plates 

My salad wasnt a salad it was a paper plate of mixed greens  really no tomatoes nothing on it or in it other than lettuce and she threw a packet of Newmans Dressing on the table just like the ones you get at Burger King or McDonalds My steak  it was OK  I asked for medium and got medium well and that was the best part of it The steak is served on a paper plate and when I asked about utensils I was directed to go get my own from around the corner  yup plastic ware for a steak on a paper plate

My daughter had a burger and it was so greasy the bun turned soggy brown part way through then fell completely apart

Service Well lets just pretend this place is 100 do it yourself then it would be OK The waitress walked away before my daughter finished her order Never came back and asked how things were nothing Really if we were the kind to dine  dash it wouldnt have been a problem because she wouldnt have known we were gone My daughter actually had to go find the server and ask for the bill

What kills me is the employees exude an I dont care attitude which is also obvious in their actions or lack of actions and the message I got was the owner  mismanagement has accepted this lazy unfriendly service because its obvious by how poorly the place is run that its OK with them

It could be great but they would need to make a lot of changes  job 1 fire everyone  start over If I could have given them 12 a star I would have  we wont be going back"
5,Free samples One dollar churros Cheap buys Why not
1,"Let me first say that we are fans of the W Hotel and have stayed in many of their hotels around the nation and are overall happy with the accommodations and customer service  

Im a local Phoenician who resides in the Arcadia neighborhood and frequents many of the wonderful restaurants and hotels this City has to offer  After hearing MANY negative reviews from coworkers family and friends my fiancé and I decided to give the W Hotel Scottsdale a shot prior to forming an opinion of our own for this hotelrestaurantbar

During a night out on the town with visiting and local friends we opted to give this place a try  Upon approaching the entrance of the bar security tells us that were not welcome here due to one of the members of our party not having closed toe shoes and another not having a collared shirt  The attire our group was wearing was more than appropriate for any PhoenixScottsdale restaurantbar  Let me remind you thats is July in Phoenix and over onehundred degrees at the time of night we went to the W and the six of us just finished a dinner at an adjacent popular restaurant  The staff was flat out rude to not only us but others in line wanting and willing to spend money and support the local hotel

I will strongly suggest not staying here or supporting the quality of business they are running here  During a time of a slowing economy and tourism many businesses are forced to rely solely on the best possible customer service to attract and retain businessthe W Hotel fell way short of this

I was very discouraged after our experience here and will agree with the many other reviewers that this place in not worth supporting  

PhoenixScottsdale has many great places to experience so dont settle for this place"
1,Worst enchiladas EVER and decor from a 1980s attempt at a mexican restaurant  Taco Bell is a step up  But if you like soupy enchiladas drowning in cheez wiz this is the place for you
5,"I now consider myself an Arizonian If you drive a lot on the 101 or 51 like I do youll get your fair share of chips on your windshield Youll also have to replace a windshield like I had to do just recently Apparently chips and cracking windshields  is common in Arizona In fact I seem to recall my insurance agent telling me that insurance companies must provide this coverage in Arizona

I had a chip repaired about a year ago near the very bottom of the windshield Just recently a small very fine crack started traveling north on the windshield from the repaired chip a different vendor repaired the chip I called these guys over to my house and they said it was too long to fix so they replaced the whole windshield the next day

What great service they come out to your residence or place of business to repair or replace your windshield"
5,"I love everything at Market bistro but I especially love the salads  I always get the create your own with their homemade and delicious buttermilk Caesar dressing on the side  That dressing is totally addictive  The other thing I would wholeheartedly recommend is the Market pizza with goat cheese artichoke hearts oven roasted tomato baby spinach mozzarella parmesan and basil pesto sauce  It is probably my favorite vegetarian pizza  You can get it by the slice at lunch but have to order a whole pizza for dinner

Ive had the corn chowder with poblano chiles soup and it was great  Ive not tried the roasted garlic tomato soup but my friend loves it  Had a sandwich here once with tritip with caramelized onions but it doesnt seem to match the description of the ones currently on the menu  The only thing I havent loved so far is their Margherita pizza

Everyone here is always nice and friendly  I love that its familyowned and still doing well enough to open another location  They now have online ordering which I cant wait to try"
5,"This place far exceeded my expectations and is far better than staying at a Hilton Garden Inn or Hampton Inn This place is QUIET CLEAN and for the money you cant beat this place It includes a HOT breakfast each day which means real eggs and hash browns served to you at a sit down cafe This alone saves about 10 per person per day while traveling

This place has THREE pools nice if you dont want to hang out near the bar basketball court laundry facilities restaurant plenty of parking free wifi full kitchen great housekeeping service they cleaned our dirty dishes and a very courteous front desk staff

The only downsides were the dim lighting and not enough wastebaskets or tissue boxes But for the peace and quiet Ill take that tradeoff anyday 

This place would be excellent for hosting reunions because of the pools basketball courts and several sets of bbqs on central courtyards

If you are looking for a fancy place this isnt it But it is an incredible bargain comfortable and very quiet"
5,Always fresh and perfectly prepared This is the only place my husband will take Japanese visitors from out of town Enough said
5,Love this place Everyone is fantastic The girls up front can be spacey at times but their system is great and the email reminders are perfect
5,We were in town on Business and Pleasure and had a chance to visit Aiellos with our Children 10 and 7  What a TREMENDOUS experience it was overall and then to top it all off a chance to win dinner on the house via drawing a number out of a bucket was simply superb  We didnt win but will definitely come back next time we are in town as the food staff and overall dining experience was unbeatable
5,"We went to check out PNP for their 2 Year Anniversary show and were extremely impressed  Space 55 is the most charming space that I never wouldve known existed had it not been for this show being promoted on Yelp  The actors were amazing and we really were in awe the entire time we watched this 30 minute film being created right in front of us  Id heard of Comedy Improv but Movie Improv  I had no clue 

Special shout outs to Mark J and Jenn H our very own Phoenix yelpers who did an incredible job on Saturday night  Congrats again PNP on your 2 year anniversary  I look forward to attending future performances for sure"
5,WOW practically half price on everything compared to the chain stores  Staff is always very friendly and helpful and ive literally saved hundreds of dollars since I discovered this store just under a year ago
5,"YIKES Its a good thing that this place it a far drive for me  cuz it could spell trouble 
If you ever have a craving for a real delight and want to really enjoy a silent momenttry one of their coconut lemon or dark chocolate cupcakes Honestly I didnt care how many calories are in themI was weak in the knees 
There is standing room only in this shop   literally I think my bathroom is bigger but a big thumbs up for the cupcakes and kudos on their packaging its definitely built into the pricing"
5,I have to say I am not a big Valentines fan I dont like Hallmark holidays We ended up by chance going to MiMis for Valentines Day and they had a great menu and price for that menu for the evening I am just impressed by their service portion size and just the overall experience I just love this place
1,"My part Jewish friend has been raving about this deli so come payday we went to check it out Ive been in Phoenix a little over a month and have been getting sick from the food herediarrhea lots shit my pants once anyway i like to eat in divey nonamerican cuisine This place aint seedy enough for me I suppose

I did not get ill from the food here

However

 1295 for a sandwich fries and a dollop of soggy coleslaw 

I kept hearing from my friend his mom and the waitress that the sandys are HUGE
nope

Thought we might split one
nope

My sandwich was flavorlesserrthats a lie it tasted like stale bread

2998 for 2 sandwiches and 2 sodas its an effin sandwich I only had 40 only 

Left the waitress 5

Gave my friend the other 5 to put toward a plane ticket to New York where he might experience Kosher and a bit of his heritage on a more realistic scale

the fries were good tho"
5,"Habaneros is an awesome little gem stuck in the strip mall hell known as Scottsdale  If you are one looking for an original meal at a decent price try out Habaneros  
I am addicted to their chipotle sauce  You can find it in almost every item there  Try out the Shrimp or Fish tacos they are delicious  Sometimes the food takes a little while to cook and there could be a line  So be prepared if you are going there on your lunch break  The salsa is not as spicy as I would like but I am splitting hairs at this point

Go try Habaneros you wont be disappointed  Its a nice change from every unoriginal corporate restaurant you find in Scottsdale"
1,I went here because all my friends were peeing their pants about how good it is Wrong  The slow perhaps retarted staff with no customer service alongside the barely mediocre tasting pizza both contributed to my disdain for this awful eatery Fuck itstick to Slices
5,I LOVE this place  Great food at great prices with great service in a great atmosphere  Great variety great spices great presentation great menu  Every entree gets a cornbread dish skillet to nibble on  I think I would love everything on the menu  Cant wait to go back and try them all  Love It
5,"I have to give them a 5 for their Guacamole and chips
I am just in love with it

Everytime I go to the US I have to go there
Cheap super tasty and I love the salad bowl option they have as I cannot eat wheat flour
The meat is always tasty and fresh and again their guacamole the best 

Always clean and fresh with friendly staff

Healthy fast food 

Just wish that we had it in Canada "
5,Fresh and delicious
5,"My boss took us here for a little Holiday lunch the other day and i have been dreaming about the burger ever since Seriously the term cheeseburger doesnt even to justice to the masterpiece they brought me And the parmesan and truffle oil fries were amazing too The decor is kind of cool sort of an American Teddy Roosevelt feel Grand old pictures deer head and dark wood mixed with high ceilings and light colors so it doesnt feel all heavy Ok back to the food 

The burger has applewood smoked bacon and grilled onions mixed into the patty It is incredibly juicy without being greasy They top it with Havarti cheese place it on a buttered grilled brioche bun and serve it with a couple of different sauces One was like a garlic butter type of sauce and the other was like a horseradish mayo I ate every single bite and didnt care that i was stuffed to the gills or looked like a pig in front of my coworkers To leave any bit of that on the plate would have been a travesty  I cant wait to take hubby here for lunch dinner would be wayyyyyyy too expensive"
1,Gross plain and simple  Ill crave some quick Chinese Food and then Im always upset  What a waste of money
5,"What a great way to spend Easter morning

After taking part in the egg hunt on the main grounds and BTW they know how to do it here Massive dumps of eggs full of goodies More than the kids could carry Plenty of photo ops Parents who werent acting out scenes from Soylent Green we made our way to this nicely upscale coffee shopcasual dining spot 

We were seated 30 minutes ahead of our reservation keeping my little guy from popping a gasket I chose the 19 breakfast buffet and considering it included a custommade omelette with organic ingredientsas well as juice and coffeeit was a steal 

Service was wonderful and the staff was sure to make us feel at home Well actually better than home because I dont have people looking after my every whim and need while at home"
1,"Simply stateda GREASY burger from start to finish

NOT 4 meThis place I will avoid while I continue on to a real good burger joint"
1,Im very displeased with the service I receive from the Republican party in Arizona  First they provide us with John McCain  Then Jan Brewer  Then they crap SB 1070 all over us which we didnt even vote on  Ive never received anything but lousy politics from these people
5,I had to do some painting and needed help locating items and suggestions from the staff and boy were they ever helpful  Nothing like Home Depot where you have to go and hunt down an employee and when you do they cant wait to get back to their break or whatever was more important than their customer  I was just overwhelmed by the courteous and quick service I received at this location  Even their quality of garden plants surpassed several other super stores
5,This is my favorite spot waterfalls everywhere beautiful flowers fun slide and great food
5,"Simply magnificent Easily the best Mexican food Ive had the pleasure of enjoying in the States I cant stop thinking about the carne asada Torta The rice and beans are the best Ive eaten Tacos are simple and delicious The most exciting part about it is that I get to go back and try the famed Bombero Burrito and other more exotic things like the lengua and menudo

You must go"
5,One of the best dining experiences we had in Phoenix And what a surprise without Yelp we would have never found this wonderful hole in the wall in a space the width of a bowling alley I had The Italian which was Pepperoni salami ham mozzarella basil tomatoes  marinara wrapped in a delicious pastry shell Imagine a gourmet hot pocket Mmmmmmmmmmmm
5,"Cafe Monarch is more than a restaurant  its an experience If I had to put an analogy to this one  I would say that most restaurants are like watching a concert on tv and this place is like being in the front row at a great show I was immersed in Christophers beautiful world and entertained the entire time

As Camille H mentioned this place may not be for everyone There is no menu provided to pick things from This is not a place for a quick snack although I bet if you asked Christopher would provide it If you are a picky eater or have food allergies call ahead of time But if you go in with the mindset that you are going to be surprised with a meal full of the freshest ingredients wonderful combinations of flavors and fantastic stories to every dish you will not be disappointed

I am not sure I would bring my five year old to this place She would enjoy it but I think my husband and I will get most out of our dining experience with a babysitter Since Christopher is a one man show  chef server host story teller etc etc each course takes awhile and my childs attention span most likely would not last through the entire meal

For a description of the amazing food we ate please see Camile Hs review She described everything perfectly

This is my new favorite place in the valley I cant wait to go back Highly highly highly recommend this experience"
5,I have been coming to Lai Lais for many years now and have never had a bad experience  The food is always great and if you mess it up you have no one to blame except yourself since you decide what all you want in your bowl lol  Sometimes I dont make it in for a year or so but the staff always remembers me and that makes me feel very much at home  Lai Lais is great
5,Ive only been here once for breakfast but I was very impressed and hope to make it back again soon
1,"I really enjoy writing reviews praising a place for great food service ambiance and value or any combination of these Unfortunately this isnt one of those reviews 

This is a fish story No not about the big one that got away Nor is it about the time I was fly fishing with my dad and had to rescue him because he stepped in a deep hole and sank when his waders filled with water this is about the trout that saved the day

When my wife and I arrived at the Greene House it was earlier in the evening still happy hour though we were there for dinner not appetizers Checkedin with the hostess and were quoted a  quoted 3045 minute wait for a table We knew the place was popular so werent upset with the wait as we were looking forward to a wonderful dinner

Went to the bar to order wine and thats when our disappointment started We were sitting in plain view at the edge of the bar facing the entry and there were TWO bartenders  In spite of this in the 15 minutes we waited occasionally waving and saying excuse me to get the bartenders attention we never even got so much as a Hi and certainly not an opportunity to order a drink

I had only just told my wife I wasnt willing to wait another 1530 minutes wine free when the hostess pleasantly surprised us by saying a table was ready Our relief was short lived however

After being seated it was approximately 5 minutes before our server came to the table We ordered wine and water

Our wine and water came NINE minutes later a total of over 30 minutes since we entered the restaurant before we received our first beverage

We skipped an appetizer planning ahead for dessert and for our entree ordered Rainbow Trout with a side of Truffle Parmesan Fries

Approximately 15 minutes later our SIDE of Truffle Parmesan Fries showed up sans trout 

When asked about the missing trout she said itd be a few more minutes because the kitchen was backed up When asked why she brought the side of fries she said she thought we wanted them first a leap of logic that totally escaped us 

When our server said she could take the fries back to keep them warm until our trout was ready my wife and I looked at each other in amazement and made a spontaneous decision that given we were now STARVING our original side of fries would serve us better as a hot appetizer than as a reheated side with dinner

Finally a few minutes after our Truffle Parmesan Fries were gone our trout arrived As I indicated in the begining it saved the day The fish was fresh perfectly prepared and exceptional

As good as the trout was however is wasnt good enough to make us ever return to the Greene House There is no reason any customer should suffer through such slow and uninspired service when there are at least a dozen restaurants within a 2 mile radius of this one much less dozens more throughout the Phoeniz metro area that are SIGNIFICANTLY more enjoyable 

Spend your hard earned money somewhere else"
5,"This place is so cool
i was startled to find that Tempe has something like this
It reminded me of the CAT in Eugene
There are soo many bike parts and tools frames of all kinds
from what ive learned is that you can pay a small sum and build your own bicycle here or offer to volunteer and have your bike for free by working off the debt
i came here a while back to see if they had anything of interest and wouldnt you know it that on my way a nut and bolt fell off of my stirrup so i thought perfect now i can get another
the dude running the operation didnt charge me a thing
so i left like a 1 in the tip jar
its such a priveledge to have something like this for the community i just hope enough ppl reinvest their time into it so it can exist for generations of cyclists to come"
1,Long wait for food waitresses that dont know what theyre doing grumpy hosts and crappy food that keeps us off the lake for 2 hours is not somewhere I plan on going ever again
5,"5 ENTHUSIASTIC STARS

This is a large well maintained botanical garden teeming with birdlife and abundant in blooming cacti succulents  other flowers

Even though it can be HOT it is very easy to spend half a day here as we did wandering the trails If you need a break there is a patio cafe where you can get a cool one

This place is a true delight and a great asset for Phoenix"
5,"5 stars Definitely

Upon walking in everything from the atmosphere decor and staff was warm and inviting We each ordered a 3 course meal and agreed on different selections The addition of a homemade mozzarella appetizer and an amazing dessert meant we each tasted 8 dishes that night 8 amazingly unique and delicious dishes 

We tasted from every section of their menu including raw butterfish and albacore cooked gnocchi and risotto and meat short rib and pork belly Pretty much everything was my favorite and a couple of glasses of Barbara complemented the meal perfectly 

It was pretty quiet on the night we visited if I may make a suggestion it would be to GO GO GO to Crudo Like now"
5,Really delicious breakfast burritos They are true Mexicanstyle I get the ham and egg breakfast burrito and it comes with cheese and a fresh tortilla They are inexpensive and really big Im so glad I work a mile from this place I go at least once a week
5,Had my Snaaz 5k walk for education very beautiful park Clean and would be perfect for walking a dog Theres lots of parking and also there is a desert in downtown Phoenix how nice Real Arizona feel I would definitely take my parents or my aunt for a nice walk on a fall morning 
1,"I have received two pedicures and a manicure from this location  I usually prefer a more spa like experience but the cost is low and I was attempting to save a few dollars  Cutting cost may not be a good thing to do when it comes to body care  I wont be returning because I am concerned about health violations

Pros
Quick service
Cheaper than the spa salon

Cons
Improper cleaning of foot baths  I thought they were good until I saw them seat a women at a used station  They only took the sprayer and rinsed the dirty bowl  I did let her know

The foot massage was more like a foot beating  About an hour later my ankles felt like I had rolled them  It took almost two weeks for them to feel normal again

The sent in the shop is of fake nails  If everyone has on a mask I would like one to"
5,Very yummy my favorite roll is the Las vegas and here they make a good one and its 12 off during happy hour I keep meaning to come for the all you can eat sushi Try the Ice Cream sushi roll this is one of the only places I know that does it and it is delicious
